measurement_id,measured_at,operation_name,index_type,rows_base,batch_size,probes,run_no,total_elapsed_ms,elapsed_ms_per_operation,affected_rows,found_rows,trigger_rows
116,2026-05-03 23:24:35.501577,update,expression_index,25,25,,2,0.293000,0.011720,25,,25
117,2026-05-03 23:24:35.502006,update,expression_index,25,25,,3,0.430000,0.017200,25,,25
118,2026-05-03 23:24:35.502588,update,expression_index,25,25,,4,0.652000,0.026080,25,,25
119,2026-05-03 23:24:35.503369,update,expression_index,25,25,,5,0.242000,0.009680,25,,25
120,2026-05-03 23:24:35.814579,update,function_index,25,25,,1,2.197000,0.087880,25,,25
121,2026-05-03 23:24:35.817635,update,function_index,25,25,,2,0.259000,0.010360,25,,25
122,2026-05-03 23:24:35.818039,update,function_index,25,25,,3,0.512000,0.020480,25,,25
123,2026-05-03 23:24:35.818707,update,function_index,25,25,,4,0.808000,0.032320,25,,25
124,2026-05-03 23:24:35.819711,update,function_index,25,25,,5,0.461000,0.018440,25,,25
100,2026-05-03 23:24:34.590784,update,no_extra_index,25,25,,1,1.641000,0.065640,25,,25
101,2026-05-03 23:24:34.59331,update,no_extra_index,25,25,,2,0.309000,0.012360,25,,25
102,2026-05-03 23:24:34.593765,update,no_extra_index,25,25,,3,0.275000,0.011000,25,,25
103,2026-05-03 23:24:34.594193,update,no_extra_index,25,25,,4,0.764000,0.030560,25,,25
104,2026-05-03 23:24:34.595108,update,no_extra_index,25,25,,5,0.234000,0.009360,25,,25
105,2026-05-03 23:24:34.878215,update,simple_btree,25,25,,1,2.068000,0.082720,25,,25
106,2026-05-03 23:24:34.880985,update,simple_btree,25,25,,2,0.667000,0.026680,25,,25
107,2026-05-03 23:24:34.881808,update,simple_btree,25,25,,3,0.242000,0.009680,25,,25
108,2026-05-03 23:24:34.882162,update,simple_btree,25,25,,4,0.575000,0.023000,25,,25
109,2026-05-03 23:24:34.882853,update,simple_btree,25,25,,5,0.406000,0.016240,25,,25
110,2026-05-03 23:24:35.181216,update,unique_btree,25,25,,1,1.944000,0.077760,25,,25
111,2026-05-03 23:24:35.18421,update,unique_btree,25,25,,2,0.545000,0.021800,25,,25
112,2026-05-03 23:24:35.184969,update,unique_btree,25,25,,3,0.539000,0.021560,25,,25
113,2026-05-03 23:24:35.185698,update,unique_btree,25,25,,4,1.012000,0.040480,25,,25
114,2026-05-03 23:24:35.186887,update,unique_btree,25,25,,5,0.423000,0.016920,25,,25
177,2026-05-03 23:24:38.938048,update,expression_index,50,50,,1,1.647000,0.032940,50,,50
178,2026-05-03 23:24:38.940551,update,expression_index,50,50,,2,0.477000,0.009540,50,,50
179,2026-05-03 23:24:38.941201,update,expression_index,50,50,,3,0.495000,0.009900,50,,50
180,2026-05-03 23:24:38.941864,update,expression_index,50,50,,4,0.509000,0.010180,50,,50
181,2026-05-03 23:24:38.942536,update,expression_index,50,50,,5,0.657000,0.013140,50,,50
182,2026-05-03 23:24:39.228703,update,function_index,50,50,,1,1.826000,0.036520,50,,50
183,2026-05-03 23:24:39.231241,update,function_index,50,50,,2,0.460000,0.009200,50,,50
184,2026-05-03 23:24:39.231891,update,function_index,50,50,,3,0.603000,0.012060,50,,50
185,2026-05-03 23:24:39.232679,update,function_index,50,50,,4,0.442000,0.008840,50,,50
186,2026-05-03 23:24:39.233317,update,function_index,50,50,,5,0.581000,0.011620,50,,50
162,2026-05-03 23:24:37.991438,update,no_extra_index,50,50,,1,1.757000,0.035140,50,,50
163,2026-05-03 23:24:37.993921,update,no_extra_index,50,50,,2,0.580000,0.011600,50,,50
164,2026-05-03 23:24:37.994663,update,no_extra_index,50,50,,3,0.462000,0.009240,50,,50
165,2026-05-03 23:24:37.995268,update,no_extra_index,50,50,,4,0.568000,0.011360,50,,50
166,2026-05-03 23:24:37.995992,update,no_extra_index,50,50,,5,0.751000,0.015020,50,,50
167,2026-05-03 23:24:38.294435,update,simple_btree,50,50,,1,3.150000,0.063000,50,,50
168,2026-05-03 23:24:38.298625,update,simple_btree,50,50,,2,0.804000,0.016080,50,,50
169,2026-05-03 23:24:38.299696,update,simple_btree,50,50,,3,1.071000,0.021420,50,,50
170,2026-05-03 23:24:38.301032,update,simple_btree,50,50,,4,0.969000,0.019380,50,,50
171,2026-05-03 23:24:38.302309,update,simple_btree,50,50,,5,1.179000,0.023580,50,,50
172,2026-05-03 23:24:38.62781,update,unique_btree,50,50,,1,2.051000,0.041020,50,,50
173,2026-05-03 23:24:38.630671,update,unique_btree,50,50,,2,0.573000,0.011460,50,,50
174,2026-05-03 23:24:38.631415,update,unique_btree,50,50,,3,0.611000,0.012220,50,,50
175,2026-05-03 23:24:38.632319,update,unique_btree,50,50,,4,0.814000,0.016280,50,,50
176,2026-05-03 23:24:38.633308,update,unique_btree,50,50,,5,0.532000,0.010640,50,,50
239,2026-05-03 23:24:42.625193,update,expression_index,100,100,,1,3.408000,0.034080,100,,100
240,2026-05-03 23:24:42.629544,update,expression_index,100,100,,2,1.116000,0.011160,100,,100
241,2026-05-03 23:24:42.630942,update,expression_index,100,100,,3,0.958000,0.009580,100,,100
242,2026-05-03 23:24:42.632169,update,expression_index,100,100,,4,1.083000,0.010830,100,,100
243,2026-05-03 23:24:42.633504,update,expression_index,100,100,,5,1.449000,0.014490,100,,100
244,2026-05-03 23:24:42.969873,update,function_index,100,100,,1,3.393000,0.033930,100,,100
245,2026-05-03 23:24:42.974635,update,function_index,100,100,,2,1.877000,0.018770,100,,100
246,2026-05-03 23:24:42.97709,update,function_index,100,100,,3,1.759000,0.017590,100,,100
247,2026-05-03 23:24:42.979383,update,function_index,100,100,,4,3.274000,0.032740,100,,100
248,2026-05-03 23:24:42.983525,update,function_index,100,100,,5,2.280000,0.022800,100,,100
224,2026-05-03 23:24:41.648859,update,no_extra_index,100,100,,1,2.244000,0.022440,100,,100
225,2026-05-03 23:24:41.652214,update,no_extra_index,100,100,,2,1.664000,0.016640,100,,100
226,2026-05-03 23:24:41.654243,update,no_extra_index,100,100,,3,1.805000,0.018050,100,,100
227,2026-05-03 23:24:41.656378,update,no_extra_index,100,100,,4,1.834000,0.018340,100,,100
228,2026-05-03 23:24:41.658576,update,no_extra_index,100,100,,5,1.658000,0.016580,100,,100
229,2026-05-03 23:24:41.976935,update,simple_btree,100,100,,1,2.729000,0.027290,100,,100
230,2026-05-03 23:24:41.980714,update,simple_btree,100,100,,2,1.437000,0.014370,100,,100
231,2026-05-03 23:24:41.982496,update,simple_btree,100,100,,3,1.459000,0.014590,100,,100
232,2026-05-03 23:24:41.984339,update,simple_btree,100,100,,4,1.651000,0.016510,100,,100
233,2026-05-03 23:24:41.986259,update,simple_btree,100,100,,5,1.308000,0.013080,100,,100
234,2026-05-03 23:24:42.284968,update,unique_btree,100,100,,1,2.052000,0.020520,100,,100
235,2026-05-03 23:24:42.287777,update,unique_btree,100,100,,2,1.025000,0.010250,100,,100
236,2026-05-03 23:24:42.289082,update,unique_btree,100,100,,3,1.251000,0.012510,100,,100
237,2026-05-03 23:24:42.290605,update,unique_btree,100,100,,4,1.640000,0.016400,100,,100
238,2026-05-03 23:24:42.292569,update,unique_btree,100,100,,5,1.697000,0.016970,100,,100
301,2026-05-03 23:24:46.432401,update,expression_index,250,250,,1,5.341000,0.021364,250,,250
302,2026-05-03 23:24:46.439178,update,expression_index,250,250,,2,3.626000,0.014504,250,,250
303,2026-05-03 23:24:46.443627,update,expression_index,250,250,,3,3.851000,0.015404,250,,250
304,2026-05-03 23:24:46.448043,update,expression_index,250,250,,4,4.582000,0.018328,250,,250
305,2026-05-03 23:24:46.45318,update,expression_index,250,250,,5,4.621000,0.018484,250,,250
306,2026-05-03 23:24:46.786099,update,function_index,250,250,,1,6.016000,0.024064,250,,250
307,2026-05-03 23:24:46.793566,update,function_index,250,250,,2,3.313000,0.013252,250,,250
308,2026-05-03 23:24:46.797474,update,function_index,250,250,,3,4.234000,0.016936,250,,250
309,2026-05-03 23:24:46.802637,update,function_index,250,250,,4,3.646000,0.014584,250,,250
310,2026-05-03 23:24:46.807154,update,function_index,250,250,,5,3.372000,0.013488,250,,250
286,2026-05-03 23:24:45.429344,update,no_extra_index,250,250,,1,3.571000,0.014284,250,,250
287,2026-05-03 23:24:45.433734,update,no_extra_index,250,250,,2,2.324000,0.009296,250,,250
288,2026-05-03 23:24:45.436416,update,no_extra_index,250,250,,3,2.619000,0.010476,250,,250
289,2026-05-03 23:24:45.439376,update,no_extra_index,250,250,,4,4.412000,0.017648,250,,250
290,2026-05-03 23:24:45.444422,update,no_extra_index,250,250,,5,4.274000,0.017096,250,,250
291,2026-05-03 23:24:45.77928,update,simple_btree,250,250,,1,4.257000,0.017028,250,,250
292,2026-05-03 23:24:45.784616,update,simple_btree,250,250,,2,2.899000,0.011596,250,,250
293,2026-05-03 23:24:45.78791,update,simple_btree,250,250,,3,4.415000,0.017660,250,,250
294,2026-05-03 23:24:45.79296,update,simple_btree,250,250,,4,4.475000,0.017900,250,,250
295,2026-05-03 23:24:45.798026,update,simple_btree,250,250,,5,2.804000,0.011216,250,,250
296,2026-05-03 23:24:46.111684,update,unique_btree,250,250,,1,3.901000,0.015604,250,,250
297,2026-05-03 23:24:46.116691,update,unique_btree,250,250,,2,2.445000,0.009780,250,,250
298,2026-05-03 23:24:46.119574,update,unique_btree,250,250,,3,2.934000,0.011736,250,,250
299,2026-05-03 23:24:46.123055,update,unique_btree,250,250,,4,4.360000,0.017440,250,,250
300,2026-05-03 23:24:46.127936,update,unique_btree,250,250,,5,2.892000,0.011568,250,,250
363,2026-05-03 23:24:50.214203,update,expression_index,500,500,,1,7.197000,0.014394,500,,500
364,2026-05-03 23:24:50.222982,update,expression_index,500,500,,2,6.540000,0.013080,500,,500
365,2026-05-03 23:24:50.231245,update,expression_index,500,500,,3,28.071000,0.056142,500,,500
366,2026-05-03 23:24:50.260584,update,expression_index,500,500,,4,7.496000,0.014992,500,,500
367,2026-05-03 23:24:50.269884,update,expression_index,500,500,,5,8.809000,0.017618,500,,500
368,2026-05-03 23:24:50.593519,update,function_index,500,500,,1,18.080000,0.036160,500,,500
369,2026-05-03 23:24:50.614441,update,function_index,500,500,,2,10.025000,0.020050,500,,500
370,2026-05-03 23:24:50.62651,update,function_index,500,500,,3,22.603000,0.045206,500,,500
371,2026-05-03 23:24:50.650311,update,function_index,500,500,,4,6.118000,0.012236,500,,500
372,2026-05-03 23:24:50.657532,update,function_index,500,500,,5,6.172000,0.012344,500,,500
348,2026-05-03 23:24:49.142729,update,no_extra_index,500,500,,1,8.214000,0.016428,500,,500
349,2026-05-03 23:24:49.152372,update,no_extra_index,500,500,,2,5.513000,0.011026,500,,500
350,2026-05-03 23:24:49.158548,update,no_extra_index,500,500,,3,10.078000,0.020156,500,,500
351,2026-05-03 23:24:49.169359,update,no_extra_index,500,500,,4,5.332000,0.010664,500,,500
352,2026-05-03 23:24:49.175504,update,no_extra_index,500,500,,5,6.215000,0.012430,500,,500
353,2026-05-03 23:24:49.481585,update,simple_btree,500,500,,1,6.706000,0.013412,500,,500
354,2026-05-03 23:24:49.489639,update,simple_btree,500,500,,2,5.591000,0.011182,500,,500
355,2026-05-03 23:24:49.496032,update,simple_btree,500,500,,3,21.555000,0.043110,500,,500
356,2026-05-03 23:24:49.5185,update,simple_btree,500,500,,4,6.474000,0.012948,500,,500
357,2026-05-03 23:24:49.525756,update,simple_btree,500,500,,5,6.643000,0.013286,500,,500
358,2026-05-03 23:24:49.851399,update,unique_btree,500,500,,1,7.352000,0.014704,500,,500
359,2026-05-03 23:24:49.860667,update,unique_btree,500,500,,2,7.634000,0.015268,500,,500
360,2026-05-03 23:24:49.869276,update,unique_btree,500,500,,3,20.998000,0.041996,500,,500
361,2026-05-03 23:24:49.891556,update,unique_btree,500,500,,4,9.387000,0.018774,500,,500
362,2026-05-03 23:24:49.902283,update,unique_btree,500,500,,5,10.028000,0.020056,500,,500
425,2026-05-03 23:24:54.105449,update,expression_index,1000,1000,,1,18.144000,0.018144,1000,,1000
426,2026-05-03 23:24:54.126987,update,expression_index,1000,1000,,2,11.585000,0.011585,1000,,1000
427,2026-05-03 23:24:54.140998,update,expression_index,1000,1000,,3,19.888000,0.019888,1000,,1000
428,2026-05-03 23:24:54.163001,update,expression_index,1000,1000,,4,13.016000,0.013016,1000,,1000
429,2026-05-03 23:24:54.179085,update,expression_index,1000,1000,,5,15.679000,0.015679,1000,,1000
430,2026-05-03 23:24:54.514982,update,function_index,1000,1000,,1,17.462000,0.017462,1000,,1000
431,2026-05-03 23:24:54.537022,update,function_index,1000,1000,,2,15.836000,0.015836,1000,,1000
432,2026-05-03 23:24:54.55487,update,function_index,1000,1000,,3,19.344000,0.019344,1000,,1000
433,2026-05-03 23:24:54.576279,update,function_index,1000,1000,,4,19.190000,0.019190,1000,,1000
434,2026-05-03 23:24:54.597713,update,function_index,1000,1000,,5,11.892000,0.011892,1000,,1000
410,2026-05-03 23:24:52.982001,update,no_extra_index,1000,1000,,1,10.359000,0.010359,1000,,1000
411,2026-05-03 23:24:52.994338,update,no_extra_index,1000,1000,,2,10.255000,0.010255,1000,,1000
412,2026-05-03 23:24:53.005854,update,no_extra_index,1000,1000,,3,19.378000,0.019378,1000,,1000
413,2026-05-03 23:24:53.026762,update,no_extra_index,1000,1000,,4,11.471000,0.011471,1000,,1000
414,2026-05-03 23:24:53.039539,update,no_extra_index,1000,1000,,5,10.375000,0.010375,1000,,1000
415,2026-05-03 23:24:53.343908,update,simple_btree,1000,1000,,1,13.690000,0.013690,1000,,1000
416,2026-05-03 23:24:53.359909,update,simple_btree,1000,1000,,2,13.921000,0.013921,1000,,1000
417,2026-05-03 23:24:53.375397,update,simple_btree,1000,1000,,3,22.312000,0.022312,1000,,1000
418,2026-05-03 23:24:53.399215,update,simple_btree,1000,1000,,4,12.061000,0.012061,1000,,1000
419,2026-05-03 23:24:53.412816,update,simple_btree,1000,1000,,5,10.348000,0.010348,1000,,1000
420,2026-05-03 23:24:53.742427,update,unique_btree,1000,1000,,1,11.751000,0.011751,1000,,1000
421,2026-05-03 23:24:53.75656,update,unique_btree,1000,1000,,2,11.874000,0.011874,1000,,1000
422,2026-05-03 23:24:53.770172,update,unique_btree,1000,1000,,3,20.151000,0.020151,1000,,1000
423,2026-05-03 23:24:53.792613,update,unique_btree,1000,1000,,4,12.530000,0.012530,1000,,1000
424,2026-05-03 23:24:53.808447,update,unique_btree,1000,1000,,5,17.042000,0.017042,1000,,1000
487,2026-05-03 23:24:58.676381,update,expression_index,2500,1000,,1,19.949000,0.019949,1000,,1000
488,2026-05-03 23:24:58.701998,update,expression_index,2500,1000,,2,31.901000,0.031901,1000,,1000
489,2026-05-03 23:24:58.742397,update,expression_index,2500,1000,,3,29.730000,0.029730,1000,,1000
490,2026-05-03 23:24:58.778184,update,expression_index,2500,1000,,4,24.316000,0.024316,1000,,1000
491,2026-05-03 23:24:58.806512,update,expression_index,2500,1000,,5,26.519000,0.026519,1000,,1000
492,2026-05-03 23:24:59.218902,update,function_index,2500,1000,,1,18.668000,0.018668,1000,,1000
493,2026-05-03 23:24:59.241854,update,function_index,2500,1000,,2,14.085000,0.014085,1000,,1000
494,2026-05-03 23:24:59.259362,update,function_index,2500,1000,,3,15.514000,0.015514,1000,,1000
495,2026-05-03 23:24:59.278452,update,function_index,2500,1000,,4,16.613000,0.016613,1000,,1000
496,2026-05-03 23:24:59.298817,update,function_index,2500,1000,,5,25.567000,0.025567,1000,,1000
472,2026-05-03 23:24:57.266092,update,no_extra_index,2500,1000,,1,13.386000,0.013386,1000,,1000
473,2026-05-03 23:24:57.282673,update,no_extra_index,2500,1000,,2,11.528000,0.011528,1000,,1000
474,2026-05-03 23:24:57.296813,update,no_extra_index,2500,1000,,3,18.918000,0.018918,1000,,1000
475,2026-05-03 23:24:57.319541,update,no_extra_index,2500,1000,,4,16.788000,0.016788,1000,,1000
476,2026-05-03 23:24:57.340647,update,no_extra_index,2500,1000,,5,25.767000,0.025767,1000,,1000
477,2026-05-03 23:24:57.730513,update,simple_btree,2500,1000,,1,15.107000,0.015107,1000,,1000
478,2026-05-03 23:24:57.749489,update,simple_btree,2500,1000,,2,13.163000,0.013163,1000,,1000
479,2026-05-03 23:24:57.765208,update,simple_btree,2500,1000,,3,12.984000,0.012984,1000,,1000
480,2026-05-03 23:24:57.781153,update,simple_btree,2500,1000,,4,13.980000,0.013980,1000,,1000
481,2026-05-03 23:24:57.799432,update,simple_btree,2500,1000,,5,27.119000,0.027119,1000,,1000
482,2026-05-03 23:24:58.168376,update,unique_btree,2500,1000,,1,19.431000,0.019431,1000,,1000
483,2026-05-03 23:24:58.191645,update,unique_btree,2500,1000,,2,14.500000,0.014500,1000,,1000
484,2026-05-03 23:24:58.209823,update,unique_btree,2500,1000,,3,18.215000,0.018215,1000,,1000
485,2026-05-03 23:24:58.231255,update,unique_btree,2500,1000,,4,17.976000,0.017976,1000,,1000
486,2026-05-03 23:24:58.252493,update,unique_btree,2500,1000,,5,24.506000,0.024506,1000,,1000
549,2026-05-03 23:25:03.789868,update,expression_index,5000,1000,,1,14.387000,0.014387,1000,,1000
550,2026-05-03 23:25:03.810223,update,expression_index,5000,1000,,2,15.570000,0.015570,1000,,1000
551,2026-05-03 23:25:03.831015,update,expression_index,5000,1000,,3,14.375000,0.014375,1000,,1000
552,2026-05-03 23:25:03.849529,update,expression_index,5000,1000,,4,14.599000,0.014599,1000,,1000
553,2026-05-03 23:25:03.868689,update,expression_index,5000,1000,,5,12.520000,0.012520,1000,,1000
554,2026-05-03 23:25:04.224396,update,function_index,5000,1000,,1,13.448000,0.013448,1000,,1000
555,2026-05-03 23:25:04.243368,update,function_index,5000,1000,,2,11.043000,0.011043,1000,,1000
556,2026-05-03 23:25:04.258189,update,function_index,5000,1000,,3,11.632000,0.011632,1000,,1000
557,2026-05-03 23:25:04.273448,update,function_index,5000,1000,,4,12.089000,0.012089,1000,,1000
558,2026-05-03 23:25:04.289208,update,function_index,5000,1000,,5,12.477000,0.012477,1000,,1000
534,2026-05-03 23:25:02.387431,update,no_extra_index,5000,1000,,1,13.068000,0.013068,1000,,1000
535,2026-05-03 23:25:02.404799,update,no_extra_index,5000,1000,,2,9.786000,0.009786,1000,,1000
536,2026-05-03 23:25:02.417932,update,no_extra_index,5000,1000,,3,10.986000,0.010986,1000,,1000
537,2026-05-03 23:25:02.43225,update,no_extra_index,5000,1000,,4,11.953000,0.011953,1000,,1000
538,2026-05-03 23:25:02.447774,update,no_extra_index,5000,1000,,5,13.195000,0.013195,1000,,1000
539,2026-05-03 23:25:02.83197,update,simple_btree,5000,1000,,1,12.572000,0.012572,1000,,1000
540,2026-05-03 23:25:02.849022,update,simple_btree,5000,1000,,2,11.029000,0.011029,1000,,1000
541,2026-05-03 23:25:02.863748,update,simple_btree,5000,1000,,3,12.034000,0.012034,1000,,1000
542,2026-05-03 23:25:02.879484,update,simple_btree,5000,1000,,4,11.906000,0.011906,1000,,1000
543,2026-05-03 23:25:02.895021,update,simple_btree,5000,1000,,5,14.917000,0.014917,1000,,1000
544,2026-05-03 23:25:03.293665,update,unique_btree,5000,1000,,1,13.596000,0.013596,1000,,1000
545,2026-05-03 23:25:03.311939,update,unique_btree,5000,1000,,2,18.615000,0.018615,1000,,1000
546,2026-05-03 23:25:03.334875,update,unique_btree,5000,1000,,3,13.205000,0.013205,1000,,1000
547,2026-05-03 23:25:03.351813,update,unique_btree,5000,1000,,4,14.087000,0.014087,1000,,1000
548,2026-05-03 23:25:03.3709,update,unique_btree,5000,1000,,5,26.427000,0.026427,1000,,1000
611,2026-05-03 23:25:09.30825,update,expression_index,10000,1000,,1,13.745000,0.013745,1000,,1000
612,2026-05-03 23:25:09.328317,update,expression_index,10000,1000,,2,13.272000,0.013272,1000,,1000
613,2026-05-03 23:25:09.346669,update,expression_index,10000,1000,,3,13.620000,0.013620,1000,,1000
614,2026-05-03 23:25:09.365118,update,expression_index,10000,1000,,4,12.664000,0.012664,1000,,1000
615,2026-05-03 23:25:09.384991,update,expression_index,10000,1000,,5,15.208000,0.015208,1000,,1000
616,2026-05-03 23:25:09.797404,update,function_index,10000,1000,,1,13.867000,0.013867,1000,,1000
617,2026-05-03 23:25:09.818551,update,function_index,10000,1000,,2,14.009000,0.014009,1000,,1000
618,2026-05-03 23:25:09.837397,update,function_index,10000,1000,,3,27.870000,0.027870,1000,,1000
619,2026-05-03 23:25:09.874693,update,function_index,10000,1000,,4,27.002000,0.027002,1000,,1000
620,2026-05-03 23:25:09.910518,update,function_index,10000,1000,,5,17.812000,0.017812,1000,,1000
596,2026-05-03 23:25:07.713026,update,no_extra_index,10000,1000,,1,23.077000,0.023077,1000,,1000
597,2026-05-03 23:25:07.744908,update,no_extra_index,10000,1000,,2,20.091000,0.020091,1000,,1000
598,2026-05-03 23:25:07.773675,update,no_extra_index,10000,1000,,3,17.890000,0.017890,1000,,1000
599,2026-05-03 23:25:07.795919,update,no_extra_index,10000,1000,,4,21.190000,0.021190,1000,,1000
600,2026-05-03 23:25:07.825057,update,no_extra_index,10000,1000,,5,27.677000,0.027677,1000,,1000
601,2026-05-03 23:25:08.282102,update,simple_btree,10000,1000,,1,12.942000,0.012942,1000,,1000
602,2026-05-03 23:25:08.301175,update,simple_btree,10000,1000,,2,21.140000,0.021140,1000,,1000
603,2026-05-03 23:25:08.329613,update,simple_btree,10000,1000,,3,15.127000,0.015127,1000,,1000
604,2026-05-03 23:25:08.349295,update,simple_btree,10000,1000,,4,13.086000,0.013086,1000,,1000
605,2026-05-03 23:25:08.367442,update,simple_btree,10000,1000,,5,25.183000,0.025183,1000,,1000
606,2026-05-03 23:25:08.807473,update,unique_btree,10000,1000,,1,12.680000,0.012680,1000,,1000
607,2026-05-03 23:25:08.828267,update,unique_btree,10000,1000,,2,28.841000,0.028841,1000,,1000
608,2026-05-03 23:25:08.865025,update,unique_btree,10000,1000,,3,18.628000,0.018628,1000,,1000
609,2026-05-03 23:25:08.890386,update,unique_btree,10000,1000,,4,12.935000,0.012935,1000,,1000
610,2026-05-03 23:25:08.910345,update,unique_btree,10000,1000,,5,20.753000,0.020753,1000,,1000
673,2026-05-03 23:25:17.246335,update,expression_index,25000,1000,,1,17.999000,0.017999,1000,,1000
674,2026-05-03 23:25:17.272942,update,expression_index,25000,1000,,2,12.532000,0.012532,1000,,1000
675,2026-05-03 23:25:17.290922,update,expression_index,25000,1000,,3,10.991000,0.010991,1000,,1000
676,2026-05-03 23:25:17.307458,update,expression_index,25000,1000,,4,11.707000,0.011707,1000,,1000
677,2026-05-03 23:25:17.324968,update,expression_index,25000,1000,,5,13.073000,0.013073,1000,,1000
678,2026-05-03 23:25:17.901888,update,function_index,25000,1000,,1,13.006000,0.013006,1000,,1000
679,2026-05-03 23:25:17.923404,update,function_index,25000,1000,,2,14.141000,0.014141,1000,,1000
680,2026-05-03 23:25:17.94455,update,function_index,25000,1000,,3,17.234000,0.017234,1000,,1000
681,2026-05-03 23:25:17.979499,update,function_index,25000,1000,,4,17.368000,0.017368,1000,,1000
682,2026-05-03 23:25:18.007588,update,function_index,25000,1000,,5,16.502000,0.016502,1000,,1000
658,2026-05-03 23:25:15.341521,update,no_extra_index,25000,1000,,1,13.701000,0.013701,1000,,1000
659,2026-05-03 23:25:15.362214,update,no_extra_index,25000,1000,,2,10.818000,0.010818,1000,,1000
660,2026-05-03 23:25:15.378348,update,no_extra_index,25000,1000,,3,10.629000,0.010629,1000,,1000
661,2026-05-03 23:25:15.396297,update,no_extra_index,25000,1000,,4,18.234000,0.018234,1000,,1000
662,2026-05-03 23:25:15.420751,update,no_extra_index,25000,1000,,5,12.727000,0.012727,1000,,1000
663,2026-05-03 23:25:15.980649,update,simple_btree,25000,1000,,1,17.828000,0.017828,1000,,1000
664,2026-05-03 23:25:16.005305,update,simple_btree,25000,1000,,2,12.426000,0.012426,1000,,1000
665,2026-05-03 23:25:16.024127,update,simple_btree,25000,1000,,3,13.126000,0.013126,1000,,1000
666,2026-05-03 23:25:16.043406,update,simple_btree,25000,1000,,4,11.758000,0.011758,1000,,1000
667,2026-05-03 23:25:16.060382,update,simple_btree,25000,1000,,5,15.195000,0.015195,1000,,1000
668,2026-05-03 23:25:16.617476,update,unique_btree,25000,1000,,1,13.307000,0.013307,1000,,1000
669,2026-05-03 23:25:16.640421,update,unique_btree,25000,1000,,2,10.594000,0.010594,1000,,1000
670,2026-05-03 23:25:16.656516,update,unique_btree,25000,1000,,3,11.793000,0.011793,1000,,1000
671,2026-05-03 23:25:16.67441,update,unique_btree,25000,1000,,4,12.423000,0.012423,1000,,1000
672,2026-05-03 23:25:16.69317,update,unique_btree,25000,1000,,5,11.613000,0.011613,1000,,1000
735,2026-05-03 23:25:28.168363,update,expression_index,50000,1000,,1,16.220000,0.016220,1000,,1000
736,2026-05-03 23:25:28.194986,update,expression_index,50000,1000,,2,11.707000,0.011707,1000,,1000
737,2026-05-03 23:25:28.213822,update,expression_index,50000,1000,,3,17.456000,0.017456,1000,,1000
738,2026-05-03 23:25:28.23868,update,expression_index,50000,1000,,4,12.932000,0.012932,1000,,1000
739,2026-05-03 23:25:28.259901,update,expression_index,50000,1000,,5,12.321000,0.012321,1000,,1000
740,2026-05-03 23:25:29.08674,update,function_index,50000,1000,,1,37.068000,0.037068,1000,,1000
741,2026-05-03 23:25:29.144465,update,function_index,50000,1000,,2,18.283000,0.018283,1000,,1000
742,2026-05-03 23:25:29.175786,update,function_index,50000,1000,,3,30.594000,0.030594,1000,,1000
743,2026-05-03 23:25:29.214362,update,function_index,50000,1000,,4,15.540000,0.015540,1000,,1000
744,2026-05-03 23:25:29.238557,update,function_index,50000,1000,,5,14.801000,0.014801,1000,,1000
720,2026-05-03 23:25:25.618561,update,no_extra_index,50000,1000,,1,13.814000,0.013814,1000,,1000
721,2026-05-03 23:25:25.639893,update,no_extra_index,50000,1000,,2,10.744000,0.010744,1000,,1000
722,2026-05-03 23:25:25.656755,update,no_extra_index,50000,1000,,3,13.990000,0.013990,1000,,1000
723,2026-05-03 23:25:25.678287,update,no_extra_index,50000,1000,,4,14.998000,0.014998,1000,,1000
724,2026-05-03 23:25:25.701797,update,no_extra_index,50000,1000,,5,17.139000,0.017139,1000,,1000
725,2026-05-03 23:25:26.423544,update,simple_btree,50000,1000,,1,13.459000,0.013459,1000,,1000
726,2026-05-03 23:25:26.445114,update,simple_btree,50000,1000,,2,14.595000,0.014595,1000,,1000
727,2026-05-03 23:25:26.466178,update,simple_btree,50000,1000,,3,14.601000,0.014601,1000,,1000
728,2026-05-03 23:25:26.488137,update,simple_btree,50000,1000,,4,11.072000,0.011072,1000,,1000
729,2026-05-03 23:25:26.505485,update,simple_btree,50000,1000,,5,10.783000,0.010783,1000,,1000
730,2026-05-03 23:25:27.286051,update,unique_btree,50000,1000,,1,19.021000,0.019021,1000,,1000
731,2026-05-03 23:25:27.315557,update,unique_btree,50000,1000,,2,16.490000,0.016490,1000,,1000
732,2026-05-03 23:25:27.341561,update,unique_btree,50000,1000,,3,15.876000,0.015876,1000,,1000
733,2026-05-03 23:25:27.366025,update,unique_btree,50000,1000,,4,14.468000,0.014468,1000,,1000
734,2026-05-03 23:25:27.387154,update,unique_btree,50000,1000,,5,22.470000,0.022470,1000,,1000
797,2026-05-03 23:25:45.42185,update,expression_index,100000,1000,,1,15.799000,0.015799,1000,,1000
798,2026-05-03 23:25:45.448393,update,expression_index,100000,1000,,2,11.420000,0.011420,1000,,1000
799,2026-05-03 23:25:45.468115,update,expression_index,100000,1000,,3,13.753000,0.013753,1000,,1000
800,2026-05-03 23:25:45.49024,update,expression_index,100000,1000,,4,23.550000,0.023550,1000,,1000
801,2026-05-03 23:25:45.522083,update,expression_index,100000,1000,,5,15.196000,0.015196,1000,,1000
